CNL04810,CNAG_05141,91.55,1906,135,13,146,2032,1,1899,0.0,2604
CNL04820,CNAG_05140,95.20,1854,89,0,222,2075,1,1854,0.0,2931
CNL04830,CNAG_05139,92.38,2114,156,4,295,2404,1,2113,0.0,3007
CNL04840,CNAG_05138,93.61,1425,91,0,1344,2768,925,2349,0.0,2128
CNL04840,CNAG_05138,93.47,1425,91,1,1344,2766,925,2349,0.0,2115
CNL04850,CNAG_05137,93.93,642,39,0,1,642,1,642,0.0, 970
CNL04860,CNAG_05136,92.96,1691,119,0,1816,3506,1966,3656,0.0,2464
CNL04870,CNAG_05135,90.51,2697,216,20,1,2674,1,2680,0.0,3526
CNL04880,CNAG_05134,94.33,1359,77,0,36,1394,1,1359,0.0,2084
CNL04890,CNAG_05132,97.48,477,12,0,163,639,1,477,0.0, 815
CNL04900,CNAG_05131,92.58,687,48,1,21,707,1,684,0.0, 983
CNL04910,CNAG_05130,91.80,500,32,7,1,500,148,638,0.0, 688
CNL04920,CNAG_07814,93.32,973,63,2,1,972,1,972,0.0,1435
CNL04930,CNAG_07813,94.62,948,51,0,119,1066,1,948,0.0,1469
CNL04940,CNAG_07812,92.01,726,31,11,1,702,1,723,0.0, 994
CNL04950,CNAG_05125,94.19,1188,69,0,13,1200,1,1188,0.0,1812
CNL04960,CNAG_05124,92.75,2496,160,9,36,2525,1,2481,0.0,3587
CNL04970,CNAG_05123,88.55,297,34,0,1,297,1,297,1e-99, 361
CNL04980,CNAG_05122,94.71,1587,84,0,91,1677,1,1587,0.0,2466
CNL04990,CNAG_05121,93.52,3039,197,0,1,3039,1,3039,0.0,4521
CNL05000,CNAG_05120,94.27,1362,78,0,32,1393,1,1362,0.0,2084
CNL05010,CNAG_05119,95.25,653,31,0,932,1584,913,1565,0.0,1035
CNL05020,CNAG_05118,94.06,505,26,4,1,503,1,503,0.0, 763
CNL05030,CNAG_05117,93.66,1419,90,0,207,1625,193,1611,0.0,2122
CNL05040,CNAG_05116,91.06,1711,112,14,64,1734,1,1710,0.0,2274
CNL05050,CNAG_05115,91.32,1371,95,12,104,1474,1,1347,0.0,1851
CNL05050,CNAG_05115,91.96,1368,89,9,104,1471,1,1347,0.0,1897
CNL05050,CNAG_05115,91.96,1368,89,9,104,1471,1,1347,0.0,1897
CNL05050,CNAG_05115,91.96,1368,89,9,104,1471,1,1347,0.0,1897
CNL05060,CNAG_05114,90.22,225,21,1,14,237,1876,2100,2e-79, 292
CNL05070,CNAG_05113,94.43,1168,65,0,422,1589,368,1535,0.0,1797
CNL05080,CNAG_05112,92.60,2080,151,1,324,2400,114,2193,0.0,2985
CNL05110,CNAG_05111,91.12,732,65,0,24,755,10,741,0.0, 992
CNL05120,CNAG_05110,95.04,585,29,0,1,585,1,585,0.0, 920
CNL05140,CNAG_05109,94.25,1982,114,0,163,2144,461,2442,0.0,3029
CNL05140,CNAG_05109,93.16,2442,164,2,268,2706,1,2442,0.0,3581
CNL05150,CNAG_05107,95.15,227,11,0,97,323,133,359,2e-99, 359
CNL05160,CNAG_05105,94.80,1905,90,4,15,1910,1,1905,0.0,2961
CNL05170,CNAG_05104,89.43,899,92,3,99,996,37,933,0.0,1131
CNL05180,CNAG_05103,94.66,1011,54,0,1,1011,1,1011,0.0,1568
CNL05190,CNAG_05102,92.39,2694,194,6,7,2699,7,2690,0.0,3829
CNL05200,CNAG_05101,93.73,2952,185,0,22,2973,1,2952,0.0,4427
CNL05210,CNAG_05100,91.48,1491,91,13,86,1570,1,1461,0.0,2017
CNL05220,CNAG_05099,91.30,759,48,5,1,759,1,741,0.0,1020
CNL05240,CNAG_05098,92.06,831,42,16,1,831,1,807,0.0,1147
CNL05250,CNAG_05097,94.66,543,29,0,1,543,1,543,0.0, 843
CNL05260,CNAG_05096,90.53,1088,67,13,581,1668,422,1473,0.0,1406
CNL05270,CNAG_05095,92.69,1094,80,0,14,1107,1,1094,0.0,1578
CNL05280,CNAG_05091,93.37,618,41,0,1,618,1,618,0.0, 915
CNL05290,CNAG_05090,93.63,1005,64,0,248,1252,1,1005,0.0,1502
CNL05310,CNAG_07810,93.32,2199,126,9,412,2589,1,2199,0.0,3227
CNL05320,CNAG_05087,95.12,164,8,0,2,165,896,1059,1e-69, 259
CNL05330,CNAG_05086,95.80,429,18,0,1,429,1,429,0.0, 693
CNL05340,CNAG_05085,95.76,1086,46,0,1,1086,1,1086,0.0,1751
CNL05350,CNAG_05084,93.08,2529,175,0,53,2581,1,2529,0.0,3701
CNL05360,CNAG_05083,91.00,2423,216,2,199,2620,493,2914,0.0,3265
CNL05370,CNAG_05082,91.77,1483,95,11,34,1504,1,1468,0.0,2037
CNL05390,CNAG_05081,92.50,1440,85,6,227,1666,1,1417,0.0,2039
CNL05400,CNAG_05080,94.51,2167,119,0,1085,3251,764,2930,0.0,3343
CNL05400,CNAG_05080,94.51,2167,119,0,1094,3260,764,2930,0.0,3343
CNL05410,CNAG_05078,92.68,1517,107,4,137,1651,1,1515,0.0,2183
CNL05410,CNAG_05078,92.22,1517,106,8,133,1639,1,1515,0.0,2137
CNL05440,CNAG_05077,93.40,1076,61,5,1010,2076,966,2040,0.0,1585
CNL05450,CNAG_05075,94.30,1791,87,3,1,1791,1,1776,0.0,2728
CNL05460,CNAG_05074,93.15,2526,149,11,808,3309,1,2526,0.0,3685
CNL05470,CNAG_07808,95.30,1149,54,0,116,1264,1,1149,0.0,1823
CNL05490,CNAG_05072,87.53,1452,147,15,319,1762,9,1434,0.0,1648
CNL05500,CNAG_05070,94.53,4128,226,0,1531,5658,190,4317,0.0,6372
CNL05510,CNAG_05069,96.37,193,7,0,59,251,1,193,4e-87, 318
CNL05520,CNAG_05068,96.44,618,22,0,92,709,1,618,0.0,1020
CNL05530,CNAG_05067,86.74,1146,134,6,110,1252,1,1131,0.0,1258
CNL05540,CNAG_05065,89.00,509,47,6,1212,1718,521,20,1e-177, 621
CNL05550,CNAG_05064,88.51,505,53,4,1,504,1,501,4e-173, 606
CNL05560,CNAG_05063,93.20,2663,169,6,468,3127,396,3049,0.0,3904
CNL05570,CNAG_05062,92.58,2156,160,0,18,2173,1,2156,0.0,3096
CNL05580,CNAG_05061,84.02,776,108,8,721,1491,811,1575,0.0, 732
CNL05590,CNAG_05060,87.50,344,22,7,1,323,184,527,1e-104, 377
CNL05600,CNAG_05059,94.05,840,41,5,367,1197,316,1155,0.0,1266
CNL05610,CNAG_05058,88.90,1541,171,0,33,1573,48,1588,0.0,1899
CNL05610,CNAG_05058,88.90,1541,171,0,33,1573,48,1588,0.0,1899
CNL05620,CNAG_05057,89.39,311,31,2,64,373,274,583,1e-108, 390
CNL05630,CNAG_05056,91.63,1279,95,5,3,1272,78,1353,0.0,1759
CNL05640,CNAG_05055,92.92,975,69,0,34,1008,1,975,0.0,1419
CNL05650,CNAG_05053,89.97,718,69,1,57,774,660,1374,0.0, 924
CNL05670,CNAG_07807,97.44,312,8,0,68,379,1,312,2e-151, 532
CNL05680,CNAG_07806,90.29,1432,131,3,52,1482,1,1425,0.0,1868
CNL05690,CNAG_05050,92.19,1267,94,4,13,1278,1,1263,0.0,1786
CNL05700,CNAG_05049,92.44,1363,103,0,1145,2507,1043,2405,0.0,1947
CNL05710,CNAG_07805,94.52,2792,153,0,883,3674,743,3534,0.0,4309
CNL05720,CNAG_07804,95.36,345,16,0,1,345,1,345,1e-156, 549
CNL05750,CNAG_05043,90.08,1411,137,1,141,1551,1,1408,0.0,1827
CNL05760,CNAG_05042,93.93,1154,70,0,1086,2239,1127,2280,0.0,1744
CNL05770,CNAG_05041,95.83,696,29,0,1,696,1,696,0.0,1125
CNL05780,CNAG_05039,91.02,1793,144,9,197,1973,248,2039,0.0,2403
CNL05790,CNAG_05038,90.18,570,50,3,10,573,1,570,0.0, 737
CNL05800,CNAG_05037,89.33,506,39,9,1,494,1,503,4e-178, 621
CNL05810,CNAG_05036,93.70,1095,69,0,45,1139,1,1095,0.0,1640
CNL05820,CNAG_05035,92.90,1620,112,3,42,1661,1,1617,0.0,2351
CNL05830,CNAG_05034,93.18,2785,163,9,109,2890,1,2761,0.0,4065
CNL05840,CNAG_05033,93.03,1449,98,1,89,1537,1,1446,0.0,2113
CNL05850,CNAG_05032,84.04,1009,119,13,296,1292,1,979,0.0, 933
CNL05860,CNAG_05031,93.18,1685,115,0,90,1774,1,1685,0.0,2475
CNL05870,CNAG_05029,93.60,1905,110,7,54,1949,1,1902,0.0,2832
CNL05880,CNAG_05028,95.25,1116,53,0,103,1218,1,1116,0.0,1768
CNL05890,CNAG_05027,94.59,1479,59,8,408,1886,1,1458,0.0,2268
CNL05900,CNAG_05026,94.72,720,38,0,1,720,1,720,0.0,1120
CNL05910,CNAG_05025,94.06,1615,94,2,1,1614,1,1614,0.0,2449
CNL05930,CNAG_05024,92.54,751,32,5,54,780,36,786,0.0,1055
CNL05940,CNAG_05023,91.59,642,54,0,1,642,1,642,0.0, 887
CNL05950,CNAG_05022,94.84,426,22,0,1,426,1,426,0.0, 665
CNL05960,CNAG_05021,94.83,696,36,0,1,696,1,696,0.0,1086
CNL05970,CNAG_05020,94.80,1076,54,2,329,1403,1,1075,0.0,1676
CNL05980,CNAG_05019,95.13,760,37,0,944,1703,1158,1917,0.0,1199
CNL05990,CNAG_05018,95.51,423,19,0,1,423,1,423,0.0, 676
CNL06000,CNAG_05017,95.56,1644,73,0,121,1764,1,1644,0.0,2632
CNL06010,CNAG_05016,92.32,456,35,0,77,532,349,804,0.0, 649
CNL06020,CNAG_05015,94.92,2106,107,0,319,2424,1,2106,0.0,3297
CNL06030,CNAG_05013,95.93,1695,66,2,44,1735,1,1695,0.0,2745
CNL06040,CNAG_05012,91.85,1068,87,0,66,1133,1,1068,0.0,1491
CNL06050,CNAG_05011,92.80,542,39,0,23,564,23,564,0.0, 785
CNL06060,CNAG_05010,88.31,864,93,7,1,860,1,860,0.0,1029
CNL06070,CNAG_05009,91.89,1134,53,13,235,1368,1,1095,0.0,1548
CNL06080,CNAG_05007,92.95,1362,81,3,46,1407,1,1347,0.0,1969
CNL06080,CNAG_05007,93.22,664,30,3,681,1344,699,1347,0.0, 963
CNL06090,CNAG_05006,90.00,2269,225,2,108,2375,1,2268,0.0,2931
CNL06100,CNAG_05005,93.53,2614,169,0,461,3074,1,2614,0.0,3892
CNL06110,CNAG_05004,93.87,1940,119,0,180,2119,2,1941,0.0,2924
CNL06120,CNAG_05003,91.68,1371,111,1,87,1454,1,1371,0.0,1897
CNL06130,CNAG_02711,86.78,590,72,4,186,772,1,587,0.0, 652
CNL06140,CNAG_05001,96.11,360,14,0,25,384,1,360,4e-168, 588
CNL06150,CNAG_05000,85.45,2783,278,54,41,2779,1,2700,0.0,2778
CNL06170,CNAG_04997,91.09,1650,141,5,27,1670,1,1650,0.0,2228
CNL06180,CNAG_07802,92.84,1410,101,0,55,1464,1,1410,0.0,2045
CNL06190,CNAG_07801,94.39,855,48,0,58,912,1,855,0.0,1314
CNL06200,CNAG_04994,94.77,516,27,0,6,521,1,516,0.0, 804
CNL06210,CNAG_04993,92.49,1438,108,0,1815,3252,1740,3177,0.0,2058
CNL06220,CNAG_04992,93.13,2418,166,0,143,2560,1,2418,0.0,3546
CNL06230,CNAG_04991,92.86,1848,132,0,711,2558,1,1848,0.0,2682
CNL06240,CNAG_04990,92.77,1383,100,0,61,1443,1,1383,0.0,2001
CNL06250,CNAG_04989,92.99,899,57,3,94,986,1,899,0.0,1306
CNL06270,CNAG_04988,92.70,1809,129,2,23,1831,1,1806,0.0,2606
CNL06290,CNAG_04987,90.79,934,80,3,1004,1931,945,1878,0.0,1243
CNL06300,CNAG_04985,96.18,576,19,1,20,595,1,573,0.0, 939
CNL06310,CNAG_04984,92.02,1266,92,4,67,1332,1,1257,0.0,1770
CNL06320,CNAG_04983,94.30,351,20,0,280,630,286,636,7e-153, 538
CNL06330,CNAG_04982,94.18,550,25,2,1056,1604,945,1488,0.0, 832
CNL06340,CNAG_04981,93.10,2146,146,2,114,2258,1,2145,0.0,3142
CNL06350,CNAG_04980,95.34,408,19,0,137,544,1,408,0.0, 649
CNL06360,CNAG_04979,87.16,732,80,7,1,722,491,1218,0.0, 819
CNL06370,CNAG_04978,92.32,534,41,0,415,948,349,882,0.0, 760
CNL06380,CNAG_04977,95.59,363,16,0,1,363,1,363,2e-166, 582
CNL06390,CNAG_04976,94.28,1380,79,0,19,1398,1,1380,0.0,2111
CNL06400,CNAG_04974,88.94,1673,175,7,192,1856,13,1683,0.0,2056
CNL06420,CNAG_04973,93.37,935,62,0,2188,3122,2147,3081,0.0,1384
CNL06430,CNAG_07800,93.39,1513,100,0,54,1566,1,1513,0.0,2241
CNL06440,CNAG_04970,88.63,959,105,4,49,1005,1,957,0.0,1164
CNL06460,CNAG_04969,95.45,1407,64,0,55,1461,1,1407,0.0,2244
CNL06470,CNAG_04968,91.64,1089,91,0,7,1095,1,1089,0.0,1507
CNL06480,CNAG_04967,92.18,1484,110,1,479,1956,1,1484,0.0,2093
CNL06490,CNAG_07799,91.93,4314,343,5,93,4405,1,4310,0.0,6034
CNL06500,CNAG_07798,92.02,1329,91,3,214,1542,184,1497,0.0,1853
CNL06510,CNAG_07797,91.66,743,62,0,1,743,1,743,0.0,1029
CNL06520,CNAG_04963,90.79,1031,68,15,466,1496,329,1332,0.0,1352
CNL06520,CNAG_04963,90.79,1031,68,15,902,1932,329,1332,0.0,1352
CNL06530,CNAG_04962,88.61,1914,209,6,1,1905,1,1914,0.0,2318
CNL06550,CNAG_04961,91.27,802,70,0,1,802,1,802,0.0,1094
CNL06560,CNAG_04959,93.01,1245,72,7,62,1294,1,1242,0.0,1803
CNL06570,CNAG_04958,94.15,1452,79,3,106,1551,1,1452,0.0,2206
CNL06580,CNAG_04957,93.33,975,65,0,1,975,1,975,0.0,1441
CNL06590,CNAG_04956,88.52,601,68,1,1242,1841,93,693,0.0, 726
CNL06590,CNAG_04956,88.27,452,53,0,1242,1693,93,544,1e-153, 542
CNL06590,CNAG_04956,88.52,601,68,1,1326,1925,93,693,0.0, 726
CNL06600,CNAG_04955,92.04,791,58,3,1,788,1,789,0.0,1107
CNL06610,CNAG_04954,90.39,3715,316,27,1,3711,28,3705,0.0,4844
CNL06620,CNAG_04953,94.47,597,33,0,195,791,1,597,0.0, 920
CNL06630,CNAG_04952,94.54,549,30,0,198,746,1,549,0.0, 848
CNL06640,CNAG_04951,95.84,1131,47,0,49,1179,1,1131,0.0,1829
CNL06650,CNAG_04950,93.28,491,33,0,17,507,1,491,0.0, 725
CNL06660,CNAG_04949,91.79,1449,119,0,1,1449,1,1449,0.0,2017
CNL06670,CNAG_04948,92.09,1201,75,9,149,1330,98,1297,0.0,1674
CNL06680,CNAG_04947,92.70,1494,106,1,612,2105,1,1491,0.0,2152
CNL06690,CNAG_04946,92.61,1515,112,0,121,1635,1,1515,0.0,2178
CNL06700,CNAG_04945,92.34,522,40,0,765,1286,148,669,0.0, 743
CNL06720,CNAG_04944,92.43,1269,96,0,241,1509,1,1269,0.0,1812
CNL06730,CNAG_04943,92.23,2909,219,6,62,2965,1,2907,0.0,4113
CNL06740,CNAG_07796,91.38,2170,169,6,75,2235,228,2388,0.0,2955
CNL06750,CNAG_07795,92.31,169,13,0,221,389,143,311,1e-63, 241
CNL06760,CNAG_07794,92.81,2212,159,0,2111,4322,1896,4107,0.0,3205
CNL06770,CNAG_04939,88.28,1860,213,3,47,1905,1,1856,0.0,2222
CNL06780,CNAG_04938,92.68,1161,85,0,141,1301,1,1161,0.0,1674
CNL06790,CNAG_04937,89.08,1328,140,5,6,1329,6,1332,0.0,1644
CNL06800,CNAG_04936,89.38,1017,106,2,945,1961,805,1819,0.0,1279
CNL06810,CNAG_04935,90.12,1083,104,1,65,1147,1,1080,0.0,1404
CNL06820,CNAG_05320,94.27,1100,54,4,172,1271,1,1091,0.0,1674
CNL06830,CNAG_05321,94.64,1101,59,0,426,1526,1,1101,0.0,1707
CNL06830,CNAG_05321,94.64,1101,59,0,439,1539,1,1101,0.0,1707
CNM00010,CNAG_05993,93.15,613,39,1,1,610,1,613,0.0, 896
CNM00030,CNAG_05994,92.96,724,50,1,685,1407,867,1590,0.0,1053
CNM00040,CNAG_05995,91.95,1566,120,6,22,1584,1,1563,0.0,2189
CNM00050,CNAG_05996,89.38,960,100,2,1217,2175,888,1846,0.0,1206
CNM00060,CNAG_05997,96.62,237,8,0,1,237,292,528,2e-109, 394
CNM00070,CNAG_05998,94.47,488,24,1,30,517,1,485,0.0, 749
CNM00080,CNAG_05999,86.63,733,83,7,1,721,1,730,0.0, 797
CNM00090,CNAG_06000,90.23,1208,108,8,83,1288,1,1200,0.0,1568
CNM00100,CNAG_06001,88.61,1686,153,20,40,1716,1,1656,0.0,2013
CNM00110,CNAG_06002,91.78,706,57,1,245,949,3,708,0.0, 981
CNM00120,CNAG_06003,86.16,159,20,2,394,551,655,812,2e-42, 171
CNM00130,CNAG_06004,93.12,247,17,0,154,400,4,250,6e-100, 363
CNM00140,CNAG_06005,90.31,1734,147,8,1141,2859,1186,2913,0.0,2252
CNM00150,CNAG_06006,86.37,1431,177,9,55,1476,1,1422,0.0,1546
CNM00160,CNAG_06007,92.24,876,68,0,1,876,1,876,0.0,1242
CNM00170,CNAG_06008,93.53,1160,75,0,96,1255,1,1160,0.0,1727
CNM00180,CNAG_06009,91.77,1688,127,4,28,1715,1,1676,0.0,2337
CNM00200,CNAG_04246,84.93,743,99,7,163,902,347,1079,0.0, 739
CNM00220,CNAG_06010,93.38,1602,106,0,63,1664,1,1602,0.0,2372
CNM00230,CNAG_06011,88.09,1184,118,14,1,1177,175,1342,0.0,1384
CNM00240,CNAG_06012,94.68,883,47,0,16,898,1,883,0.0,1371
CNM00250,CNAG_06013,92.71,1741,123,2,62,1802,1,1737,0.0,2508
CNM00260,CNAG_06016,93.11,1728,119,0,89,1816,1,1728,0.0,2532
CNM00270,CNAG_07703,94.35,849,48,0,127,975,16,864,0.0,1303
CNM00280,CNAG_05938,98.25,228,4,0,595,822,1,228,5e-111, 399
CNM00290,CNAG_06018,91.50,1376,102,6,67,1442,1,1361,0.0,1879
CNM00300,CNAG_06019,89.11,2131,203,16,43,2157,1,2118,0.0,2623
CNM00310,CNAG_06020,89.23,455,43,2,1,449,1,455,2e-160, 564
CNM00320,CNAG_06021,86.83,1245,113,26,502,1713,109,1335,0.0,1343
CNM00330,CNAG_06022,84.10,648,71,17,583,1211,541,1175,2e-170, 597
CNM00340,CNAG_06023,87.86,626,60,9,7,627,4,618,0.0, 721
CNM00350,CNAG_06024,89.86,1065,84,13,1,1065,1,1041,0.0,1347
CNM00360,CNAG_06026,94.52,1242,68,0,71,1312,1,1242,0.0,1917
CNM00370,CNAG_06027,93.10,1203,83,0,42,1244,1,1203,0.0,1762
CNM00380,CNAG_06028,92.67,1241,91,0,187,1427,1,1241,0.0,1788
CNM00390,CNAG_06029,93.99,549,33,0,120,668,16,564,0.0, 832
CNM00400,CNAG_06030,90.42,814,71,5,62,874,1,808,0.0,1064
CNM00410,CNAG_06031,91.95,820,64,2,790,1608,1,819,0.0,1147
CNM00420,CNAG_07930,94.35,460,25,1,682,1141,1,459,0.0, 704
CNM00430,CNAG_01041,90.36,550,45,3,1,545,1,547,0.0, 715
CNM00440,CNAG_06032,93.48,276,15,2,73,345,88,363,1e-113, 407
CNM00450,CNAG_06033,92.47,1314,96,1,1069,2379,1,1314,0.0,1875
CNM00450,CNAG_06033,92.47,1314,96,1,889,2199,1,1314,0.0,1875
CNM00460,CNAG_06034,91.78,1642,106,12,490,2130,1,1614,0.0,2257
CNM00460,CNAG_06034,91.78,1642,106,12,114,1754,1,1614,0.0,2257
CNM00470,CNAG_06035,90.78,1041,90,3,130,1170,1,1035,0.0,1386
CNM00480,CNAG_06036,89.02,2085,217,9,67,2148,1,2076,0.0,2571
CNM00480,CNAG_06036,89.07,2059,212,10,67,2121,1,2050,0.0,2543
CNM00490,CNAG_00127,89.36,498,26,12,52,549,199,669,6e-172, 601
CNM00580,CNAG_06048,88.45,485,41,13,265,743,283,758,7e-163, 571
CNM00590,CNAG_06049,93.17,644,31,9,112,753,1,633,0.0, 933
CNM00600,CNAG_06050,91.73,1173,97,0,75,1247,1,1173,0.0,1629
CNM00610,CNAG_06051,91.93,1599,129,0,145,1743,1,1599,0.0,2239
CNM00620,CNAG_06052,95.29,1146,54,0,69,1214,1,1146,0.0,1818
CNM00630,CNAG_07897,91.13,665,34,9,691,1355,473,1112,0.0, 878
CNM00640,CNAG_06055,96.01,2230,87,2,306,2534,1,2229,0.0,3624
CNM00650,CNAG_06056,91.33,819,47,13,1,819,1,795,0.0,1098
CNM00660,CNAG_07898,87.50,760,84,6,158,907,1,759,0.0, 867
CNM00670,CNAG_06058,84.55,822,84,31,8,818,5,794,0.0, 774
CNM00680,CNAG_06059,89.56,824,86,0,247,1070,43,866,0.0,1046
CNM00690,CNAG_06060,87.33,2517,226,48,637,3078,547,3045,0.0,2795
CNM00700,CNAG_06061,95.98,1392,47,3,44,1435,1,1383,0.0,2252
CNM00710,CNAG_06062,92.33,613,40,3,156,768,719,114,0.0, 865
CNM00720,CNAG_06063,93.77,1349,84,0,24,1372,1,1349,0.0,2026
CNM00730,CNAG_06064,93.42,745,49,0,1,745,1,745,0.0,1105
CNM00740,CNAG_06065,93.15,2687,184,0,36,2722,11,2697,0.0,3943
CNM00760,CNAG_06066,91.86,884,72,0,1,884,1,884,0.0,1234
CNM00770,CNAG_06067,92.90,1014,51,3,116,1129,1,993,0.0,1454
CNM00780,CNAG_06068,87.68,1494,125,31,4,1493,301,1739,0.0,1685
CNM00790,CNAG_07901,89.66,1161,118,2,113,1272,1,1160,0.0,1478
CNM00800,CNAG_07902,94.44,1746,79,3,215,1942,1,1746,0.0,2671
CNM00810,CNAG_06071,89.95,647,59,4,28,668,1,647,0.0, 830
CNM00820,CNAG_06072,95.37,648,30,0,244,891,289,936,0.0,1031
CNM00830,CNAG_06074,94.51,783,43,0,60,842,1,783,0.0,1208
CNM00840,CNAG_06075,95.34,408,19,0,70,477,1,408,0.0, 649
CNM00850,CNAG_06076,93.79,1401,87,0,17,1417,1,1401,0.0,2106
CNM00860,CNAG_06077,95.37,1101,51,0,144,1244,1,1101,0.0,1751
CNM00860,CNAG_06077,95.37,1101,51,0,144,1244,1,1101,0.0,1751
CNM00870,CNAG_06078,89.63,752,51,11,85,836,121,845,0.0, 931
CNM00880,CNAG_06079,94.40,1035,55,2,55,1086,1,1035,0.0,1587
CNM00890,CNAG_06080,94.17,2160,126,0,133,2292,10,2169,0.0,3291
CNM00900,CNAG_06081,92.94,2605,182,2,289,2892,1,2604,0.0,3790
CNM00910,CNAG_06082,92.52,829,60,2,297,1124,127,954,0.0,1186
CNM00920,CNAG_06085,93.94,1913,116,0,172,2084,1,1913,0.0,2891
CNM00930,CNAG_06086,95.71,1211,52,0,37,1247,1,1211,0.0,1949
CNM00940,CNAG_06087,92.39,2812,208,3,85,2896,478,3283,0.0,4002
CNM00950,CNAG_06088,92.92,1299,68,5,89,1387,1,1275,0.0,1868
CNM00970,CNAG_06090,92.51,2029,147,3,122,2146,1,2028,0.0,2900
CNM00990,CNAG_06092,94.55,1284,70,0,546,1829,1,1284,0.0,1984
CNM00990,CNAG_06092,94.55,1284,70,0,746,2029,1,1284,0.0,1984
CNM01000,CNAG_06093,93.96,3011,179,2,12,3022,1,3008,0.0,4549
CNM01020,CNAG_06095,96.76,618,20,0,7,624,1,618,0.0,1031
CNM01030,CNAG_06096,94.10,898,51,2,43,939,1,897,0.0,1363
CNM01040,CNAG_06097,91.05,2649,237,0,1,2649,1,2649,0.0,3579
CNM01050,CNAG_06098,93.71,842,53,0,67,908,1,842,0.0,1262
CNM01060,CNAG_06099,87.40,611,71,4,511,1115,1,611,0.0, 697
CNM01070,CNAG_06100,87.88,2368,261,12,196,2541,1,2364,0.0,2760
CNM01080,CNAG_06101,96.71,942,31,0,53,994,1,942,0.0,1568
CNM01090,CNAG_06102,94.79,960,50,0,183,1142,1,960,0.0,1496
CNM01100,CNAG_06103,94.34,2067,114,2,204,2270,1,2064,0.0,3166
CNM01110,CNAG_06104,93.50,1999,128,2,1,1998,1,1998,0.0,2970
CNM01120,CNAG_06106,94.62,1022,43,5,150,1162,28,1046,0.0,1572
CNM01130,CNAG_06107,95.97,1017,41,0,101,1117,1,1017,0.0,1652
CNM01150,CNAG_06109,89.55,1368,104,15,46,1380,1,1362,0.0,1698
CNM01150,CNAG_06109,89.06,1216,94,15,130,1312,153,1362,0.0,1472
CNM01160,CNAG_07903,92.89,3082,218,1,1,3082,769,3849,0.0,4477
CNM01170,CNAG_06112,95.73,3468,148,0,37,3504,1,3468,0.0,5585
CNM01180,CNAG_06113,95.33,1050,37,5,101,1150,1,1038,0.0,1657
CNM01190,CNAG_06114,93.99,765,40,4,218,976,1,765,0.0,1153
CNM01190,CNAG_06114,93.84,714,38,4,543,1250,52,765,0.0,1070
CNM01200,CNAG_06115,89.99,689,48,10,412,1100,337,1004,0.0, 870
CNM01210,CNAG_07904,85.75,435,31,16,1,433,97,502,8e-121, 431
CNM01220,CNAG_06116,92.59,270,20,0,199,468,271,540,8e-108, 388
CNM01230,CNAG_06117,86.79,833,68,17,987,1792,957,1774,0.0, 891
CNM01240,CNAG_06118,93.39,1104,73,0,1,1104,1,1104,0.0,1635
CNM01250,CNAG_06119,91.17,1575,112,12,1,1548,1,1575,0.0,2113
CNM01260,CNAG_06120,91.96,771,62,0,1,771,1,771,0.0,1081
CNM01270,CNAG_06121,95.84,673,28,0,195,867,60,732,0.0,1088
CNM01280,CNAG_06122,94.68,714,38,0,4,717,1,714,0.0,1109
CNM01290,CNAG_06123,94.62,3345,165,4,182,3526,1,3330,0.0,5166
CNM01300,CNAG_06125,97.83,1383,27,2,121,1500,1,1383,0.0,2385
CNM01310,CNAG_06126,92.21,1207,82,12,54,1252,1,1203,0.0,1698
CNM01320,CNAG_06127,96.51,774,27,0,60,833,10,783,0.0,1280
CNM01330,CNAG_06128,92.36,720,55,0,37,756,1,720,0.0,1026
CNM01340,CNAG_06129,93.67,553,31,2,8,560,1,549,0.0, 824
CNM01350,CNAG_06130,92.03,740,59,0,1,740,1,740,0.0,1040
CNM01360,CNAG_06131,91.51,1601,136,0,178,1778,1,1601,0.0,2204
CNM01370,CNAG_06132,93.12,625,43,0,62,686,122,746,0.0, 917
CNM01380,CNAG_06134,93.55,1224,79,0,104,1327,1,1224,0.0,1823
CNM01380,CNAG_06134,93.25,948,64,0,104,1051,1,948,0.0,1397
CNM01390,CNAG_06136,91.98,1558,125,0,2000,3557,1968,3525,0.0,2185
CNM01400,CNAG_06138,93.35,481,22,2,1,481,1,471,0.0, 702
CNM01410,CNAG_06139,92.68,1271,89,4,78,1346,1,1269,0.0,1829
CNM01420,CNAG_06140,95.80,333,14,0,60,392,1,333,4e-153, 538
CNM01430,CNAG_06141,93.60,531,34,0,1,531,1,531,0.0, 793
CNM01440,CNAG_06142,92.99,1113,78,0,184,1296,1,1113,0.0,1624
CNM01450,CNAG_06143,93.74,1278,80,0,69,1346,1,1278,0.0,1917
CNM01460,CNAG_06144,98.21,504,9,0,33,536,1,504,0.0, 881
CNM01470,CNAG_06145,93.44,900,56,2,430,1329,1135,2031,0.0,1332
CNM01480,CNAG_07907,91.22,1993,166,5,15,1998,1,1993,0.0,2702
CNM01490,CNAG_06147,89.57,115,3,2,213,318,1,115,4e-32, 137
CNM01500,CNAG_06148,88.31,1437,114,25,1408,2826,1843,3243,0.0,1674
CNM01510,CNAG_06149,91.55,698,39,9,1,679,1,697,0.0, 944
CNM01520,CNAG_06150,97.10,2103,58,1,85,2187,1,2100,0.0,3542
